24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
24,28;Private;10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;>50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
29,37;Private;9,10;Never-married;Tech-support;White;Female;United-States;<=50K
20;Private;10;Never-married;Tech-support;White;Female;Canada;<=50K
21;Private;10;Never-married;Tech-support;White;Female;Ecuador;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
17,21;Private;6,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
22,23;Private;9,10;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
24,36;Private;8,9;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;>50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25,37;Private;10;Never-married;Tech-support;White;Male;United-States;<=50K
25;Private;10;Never-married;Tech-support;White;Male;Mexico;<=50K
22;Private;10;Never-married;Tech-support;Asian-Pac-Islander;Female;United-States;<=50K
28,30;Private;9,10;Never-married;Tech-support;Asian-Pac-Islander;Male;United-States;<=50K
28,30;Private;9,10;Never-married;Tech-support;Asian-Pac-Islander;Male;United-States;<=50K
34;Private;9;Never-married;Tech-support;Asian-Pac-Islander;Male;China;>50K
19,23;Private;9,10;Never-married;Tech-support;Asian-Pac-Islander;Male;Vietnam;<=50K
19,23;Private;9,10;Never-married;Tech-support;Asian-Pac-Islander;Male;Vietnam;<=50K
25;Private;10;Never-married;Tech-support;Other;Female;United-States;<=50K
25,37;Private;9,10;Never-married;Tech-support;Black;Female;United-States;<=50K
25,37;Private;9,10;Never-married;Tech-support;Black;Female;United-States;<=50K
25,37;Private;9,10;Never-married;Tech-support;Black;Female;United-States;<=50K
28,32;Private;9,10;Never-married;Tech-support;Black;Male;United-States;<=50K
28,32;Private;9,10;Never-married;Tech-support;Black;Male;United-States;<=50K
28,32;Private;9,10;Never-married;Tech-support;Black;Male;United-States;<=50K
33;Private;10;Never-married;Tech-support;Black;Male;Philippines;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
17,22;Private;5,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
23,36;Private;6,9;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
20,36;Private;10;Never-married;Craft-repair;White;Female;United-States;<=50K
22;Private;9;Never-married;Craft-repair;White;Female;Mexico;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
17,18;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
19;Private;4,7;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
18,19;Private;8,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
20;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
21,22;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
23,24;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
25;Private;5,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
26;Private;7,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
27;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
28,29;Private;6,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;>50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;>50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
30,31;Private;4,9;Never-married;Craft-repair;White;Male;United-States;<=50K
